Time,DevPost,Gender,University,Lat,Lng,Graduation,Major,Experience
8/3/2016 19:58:16,No,Male,University of Waterloo,43.4692469,-80.5403143,2016,Computer Science,3
8/3/2016 20:27:05,No,Male,University of Southern California,34.0522342,-118.2436849,2017,Computer Science,0
8/3/2016 20:43:03,No,Male,University of Waterloo,43.4692469,-80.5403143,2017,Computer Science,1
8/3/2016 20:56:35,No,Male,"University of Illinois, Urbana-Champaign",40.1164204,-88.2433829,2016,Math And Computer Science,2
8/3/2016 21:03:19,No,Female,Missouri State University,37.1985834,-93.2786156,2017,Math,1
8/3/2016 21:12:39,Yes,Male,"University of Illinois, Urbana-Champaign",40.1164204,-88.2433829,2019,Computer Science,2
8/3/2016 22:16:04,No,Male,Purdue University,40.4282261,-86.9144194,2018,Computer Science,1
8/4/2016 0:06:09,No,Male,"University of California, Santa Barbara",33.6858022,-117.8082831,2017,Math,6
8/4/2016 0:49:02,No,Male,Purdue University,40.4282261,-86.9144194,2018,Computer Science,3
8/4/2016 1:20:36,No,Male,Chadwick School,33.7798413,-118.3585618,2017,Computer Science,2
8/4/2016 1:35:52,No,Male,Lafayette College,40.7003093,-75.2079364,2019,Computer Science,0
8/4/2016 2:04:43,No,Male,Carnegie Mellon University,40.4434658,-79.9434567,2017,Computer Engineering,0
8/4/2016 2:22:37,No,Male,University of Washington,47.6062095,-122.3320708,2019,Math,5
8/4/2016 2:37:23,Yes,Male,Ryerson University,43.6583238,-79.3807794,2017,Computer Engineering,2
8/4/2016 2:41:24,No,Male,University of Toronto,43.6607392,-79.3957209,2018,Computer Engineering,7
8/4/2016 4:36:13,No,Female,Lafayette College,40.7003093,-75.2079364,2017,Electrical And Computer Engineering,0
8/4/2016 5:53:15,No,Male,Lafayette College,40.7003093,-75.2079364,2017,Computer Science,0
8/4/2016 8:16:58,No,Male,Purdue University,40.4282261,-86.9144194,2020,Computer Science,0
8/4/2016 15:26:12,No,Male,Purdue University,40.4282261,-86.9144194,2018,Computer Science,2
8/4/2016 16:45:32,No,Male,Purdue University,40.4282261,-86.9144194,2020,Computer Science,0
8/4/2016 18:04:21,No,Female,Wellesley College,42.2930684,-71.3085829,2017,Biology,1
8/4/2016 18:51:29,No,Male,Lafayette College,40.7003093,-75.2079364,2018,Computer Science,0
8/4/2016 20:17:54,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2020,Computer Science,0
8/4/2016 23:56:59,No,Male,University of Waterloo,43.4692469,-80.5403143,2019,Computer Engineering,0
8/5/2016 0:03:40,No,Female,University of Waterloo,43.4692469,-80.5403143,2020,Computer Science And Finance,5
8/5/2016 0:21:46,No,Male,University of Waterloo,43.4692469,-80.5403143,2019,Electrical Engineering,0
8/5/2016 1:13:04,No,Male,Duke University,35.9992263,-78.9472089,2018,Computer Science,2
8/5/2016 2:51:26,No,Female,University of Waterloo,43.4692469,-80.5403143,2018,Computer Science,4
8/5/2016 7:03:54,No,Male,Grinnell College,41.7495125,-92.7200778,2017,Computer Science,1
8/5/2016 14:39:49,No,Male,Marcellus High School,42.9924983,-76.3431278,2017,High School,7
8/5/2016 15:47:48,No,Male,Embry-Riddle Aeronautical University,29.1890201,-81.0469642,2016,Software Engineering,1
8/5/2016 16:58:32,No,Male,Georgia Tech,33.771288,-84.392056,2018,Computer Science,4
8/5/2016 17:10:26,No,Male,Syracuse University,43.0481221,-76.1474244,2017,Information Management & Technology,4
8/5/2016 17:53:35,No,Female,Holton-Arms,38.9916023,-77.1475698,2017,Computer Science,7
8/5/2016 18:20:55,Yes,Male,"University of Missouri, Kansas City",39.0336695,-94.5762777,2017,Computer Science,2
8/5/2016 19:20:46,No,Female,Northwestern University,42.0505569,-87.6797281,2019,Applied Math And Engineering,0
8/5/2016 21:15:04,No,Male,Missouri University of Science & Technology,37.9551651,-91.7714605,2020,Computer Science,0
8/6/2016 2:08:53,No,Male,University of Minnesota,44.9741561,-93.2342,2019,Computer Science,0
8/6/2016 7:09:21,No,Male,Purdue University,40.4282261,-86.9144194,2020,Computer Science,0
8/6/2016 12:14:27,No,Male,University of Alabama In Huntsville,34.725868,-86.6411956,2017,Cyber Security,7
8/6/2016 15:12:00,No,Male,University of Waterloo,43.4692469,-80.5403143,2021,Biomedical Engineering,0
8/6/2016 17:20:34,No,Male,Purdue University,40.4282261,-86.9144194,2019,Computer Science,1
8/6/2016 18:39:56,No,Male,Dartmouth College,43.7019583,-72.2889045,2019,Computer Science,0
8/6/2016 21:18:25,No,Female,"University of California, Berkeley",37.8715926,-122.272747,2020,Computer Science,0
8/6/2016 21:49:27,No,Male,Bloomsburg University of Pennsylvania,41.0081119,-76.4472749,2018,Information Technology Management,2
8/6/2016 23:41:20,No,Male,Okan University,40.89823,29.35988,2017,Computer Science,6
8/7/2016 0:54:58,No,Male,University of Waterloo,43.4692469,-80.5403143,2020,Computer Science/Business Administration Double Degree,2
8/7/2016 3:59:33,No,Male,"The University of California, Santa Barbara",33.6858022,-117.8082831,2017,Biology,0
8/7/2016 5:06:57,Yes,Female,"University of Illinois, Urbana-Champaign",40.1164204,-88.2433829,2017,"Earth, Society, Environmental Sustainability",0
8/7/2016 7:31:31,No,Male,"University of California, San Diego",32.8753618,-117.2358622,2018,Computer Science,1
8/7/2016 13:13:49,No,Male,Purdue University,40.4282261,-86.9144194,2020,Computer Science,0
8/7/2016 14:02:07,No,Male,Georgia Tech,33.771288,-84.392056,2017,Electrical Engineering,1
8/7/2016 16:31:09,No,Male,Duke University,35.9992263,-78.9472089,2018,Computer Engineering,2
8/7/2016 16:47:59,No,Female,Massachusetts Institute of Technology,42.359858,-71.0991299,2018,Systems Engineering,2
8/7/2016 16:56:02,No,Male,Massachusetts Institute of Technology,42.359858,-71.0991299,2019,Computer Science,7
8/7/2016 17:47:42,No,Male,"University of California, Berkeley",37.8715926,-122.272747,2020,Computer Science,3
8/7/2016 18:54:01,No,Male,Stanford University,37.4275172,-122.170233,2018,Symbolic Systems,2
8/7/2016 20:09:17,No,Male,Vanderbilt University,36.1486927,-86.8037597,2019,Computer Science,0
8/7/2016 20:51:20,Yes,Male,University of Waterloo,43.4692469,-80.5403143,2020,Computer Science,1
8/7/2016 21:34:04,No,Female,Washington University in St. Louis,38.6470653,-90.3026346,2020,Electrical Engineering,0
8/7/2016 21:47:36,No,Male,Florida International University,25.7591995,-80.3731296,2017,Computer Science,7
8/7/2016 22:12:58,No,Male,Georgia Tech,33.771288,-84.392056,2017,Computer Science,2
8/8/2016 1:38:56,No,Male,George Mason University,38.8345098,-77.3111156,2019,Cyber Security Engineering/Engineering,7
8/8/2016 1:45:44,No,Female,Purdue University,40.4282261,-86.9144194,2019,Genetics,0
8/8/2016 2:08:53,No,Female,Hunter College,40.7686084,-73.9650501,2020,Computer Science,0
8/8/2016 4:09:09,No,Male,"University of Texas, Dallas",32.9783111,-96.7484539,2017,Computer Science,3
8/8/2016 4:41:32,No,Male,"University of Texas, Dallas",32.9783111,-96.7484539,2020,Computer Science,2
8/8/2016 6:10:10,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2019,Computer Science,0
8/8/2016 6:10:21,No,Female,Northeastern University,42.339348,-71.0881734,2018,Computer Science,0
8/8/2016 6:33:53,No,Male,"University of California, Los Angeles",34.070264,-118.4440562,2019,Computer Science,2
8/8/2016 8:17:56,No,Male,University of Waterloo,43.4692469,-80.5403143,2021,Computer Science,0
8/8/2016 17:25:07,No,Male,Purdue University,40.4282261,-86.9144194,2018,Computer Science,4
8/8/2016 17:30:21,No,Male,Baruch College,40.7401991,-73.9833745,2018,Computer Information Systems,0
8/8/2016 20:19:42,No,Male,"University of Illinois, Urbana-Champaign",40.1164204,-88.2433829,2020,Computer Science + Linguistics,5
8/8/2016 21:08:56,No,Male,San Marino High School,34.1253279,-118.0988743,2017,Computer Science,1
8/8/2016 21:47:30,Yes,Male,Indiana University,39.1661123,-86.5265247,2017,Informatics/Game Design,0
8/8/2016 21:51:40,No,Male,College of Southern Maryland,38.558853,-77.006125,2020,Computer Science,7
8/8/2016 22:29:10,No,Male,Purdue University,40.4282261,-86.9144194,2019,Computer Science,1
8/8/2016 23:38:40,No,Male,"University of Illinois, Urbana-Champaign",40.1164204,-88.2433829,2019,Computer Science,4
8/9/2016 0:15:53,No,Male,"University of California, Berkeley",37.8715926,-122.272747,2019,Electrical Engineering & Computer Science,2
8/9/2016 1:36:40,No,Male,Purdue University,40.4282261,-86.9144194,2019,Computer Science,1
8/9/2016 2:33:51,No,Male,Boston University,42.3476181,-71.1002881,2017,Computer Engineering,1
8/9/2016 4:44:45,No,Male,Texas A&M University,30.6133001,-96.339924,2018,Computer Science,3
8/9/2016 4:45:26,No,Female,Columbia University In The City of New York,40.8079932,-73.9638331,2019,Computer Science,5
8/9/2016 5:36:57,No,Female,Georgia Tech,33.771288,-84.392056,2019,Computer Science,0
8/9/2016 6:00:29,No,Female,University of Waterloo,43.4692469,-80.5403143,2019,Computer Science,7
8/9/2016 14:25:34,No,Female,Johns Hopkins University,39.3322127,-76.6008334,2019,Systems Engineering,0
8/9/2016 15:34:52,Yes,Male,Illinois State University,40.5116527,-88.9923928,2019,Computer Science,0
8/9/2016 16:04:30,No,Male,"University of Maryland, Baltimore County",39.2538015,-76.7142732,2019,Math,4
8/9/2016 16:31:08,No,Male,Columbia University,40.8079932,-73.9638331,2020,Biomedical Engineering,5
8/9/2016 17:19:43,No,Male,Duke University,35.9992263,-78.9472089,2018,Computer Engineering,1
8/9/2016 17:26:31,No,Male,"University of Illinois, Chicago College of Medicine",41.8711839,-87.6716754,2019,Medical Doctorate (Md),1
8/9/2016 17:32:25,No,Male,"University of Illinois, Chicago College of Medicine",41.8711839,-87.6716754,2021,Medical Doctorate,0
8/9/2016 18:04:51,No,Male,University of Chicago,41.7895697,-87.6009148,2017,Computer Science,0
8/9/2016 18:12:22,No,Female,Northwestern University,42.0505569,-87.6797281,2019,Computer Science,0
8/9/2016 18:27:27,No,Male,"University of Illinois, Urbana-Champaign",40.1164204,-88.2433829,2018,Computer Science,3
8/9/2016 18:39:32,No,Male,Oakland University,42.6726801,-83.2157727,2017,Computer Science,5
8/9/2016 18:43:45,No,Male,Queen'S University,44.2283572,-76.4947865,2018,Computer Science,1
8/9/2016 18:47:37,No,Male,Mercer University,32.8260317,-83.6542377,2019,Biomedical Engineering,0
8/9/2016 19:02:02,No,Male,Syracuse University,43.0481221,-76.1474244,2017,Computer Science,3
8/9/2016 21:10:34,No,Male,"University of Illinois, Chicago College of Medicine",41.8711839,-87.6716754,2024,Md,0
8/9/2016 21:28:39,No,Female,University of Illinois College of Medicine,41.8711839,-87.6716754,2019,Medical Doctorate,0
8/9/2016 21:33:43,No,Male,University of Utah,40.765023,-111.848931,2017,Computer Science,0
8/9/2016 21:48:58,No,Female,Mcgill University,45.50617,-73.5776,2017,Computer Engineering,3
8/9/2016 21:53:57,No,Male,Southeast Missouri State University,37.3126443,-89.5310043,2016,Cyber Security,0
8/10/2016 2:13:38,No,Female,Washington University in St. Louis,38.6470653,-90.3026346,2016,Master Of Social Work & Master Of Public Health,0
8/10/2016 3:14:04,No,Male,Cooper Union,40.7281505,-73.9916835,2018,Electrical Engineering,2
8/10/2016 4:08:57,No,Male,Northeastern University,42.339348,-71.0881734,2020,Computer Science,5
8/10/2016 4:48:10,No,Female,Ryerson University,43.6583238,-79.3807794,2018,Computer Science,0
8/10/2016 5:25:17,No,Male,Drexel University,39.9541017,-75.1869029,2018,Computer Science,3
8/10/2016 5:46:28,No,Male,Delhi Technological University,28.8215276,77.066219,2018,Computer Science,4
8/10/2016 13:12:27,No,Male,Jackson State University,32.2978449,-90.2060528,2017,Computer Engineering,1
8/10/2016 14:35:25,No,Male,University of Waterloo,43.4692469,-80.5403143,2020,Electrical Engineering,1
8/10/2016 17:29:46,No,Male,University of Southern California,34.0522342,-118.2436849,2017,Computer Science,2
8/10/2016 17:39:44,No,Male,"University of Illinois, Urbana-Champaign",40.1164204,-88.2433829,2020,Electrical Engineering Transferring To Computer Engineering,1
8/10/2016 17:57:21,No,Male,"Higher School of Computer Science Engineering, Algiers,Algeria",36.753768,3.0587561,2016,Computer Engineering,1
8/10/2016 18:20:56,No,Female,University of Southern California,34.0522342,-118.2436849,2017,Computer Science,0
8/10/2016 19:15:14,No,Male,"University of Illinois, Urbana-Champaign",40.1164204,-88.2433829,2017,Computer Science And Linguistics,0
8/10/2016 19:57:13,No,Female,Lewis University,41.6047245,-88.0813334,2017,Computer Science,5
8/10/2016 19:59:52,No,Female,University of Florida,29.6130239,-82.371937,2019,Computer Science,2
8/10/2016 20:41:21,Yes,Male,Georgia Tech,33.771288,-84.392056,2019,Computer Science,3
8/10/2016 22:01:55,No,Male,Rochester Institute of Technology,43.0839818,-77.6745421,2019,Web And Mobile Computing,6
8/10/2016 22:52:01,Yes,Female,Southern Illinois University Edwardsville,38.7930622,-89.9967072,2017,Computer Science,1
8/10/2016 23:47:38,No,Male,"University of Wisconsin, Madison",43.1054334,-89.4269287,2018,Computer Engineering,6
8/11/2016 0:59:27,No,Female,University of Florida,29.6130239,-82.371937,2017,Computer Science,1
8/11/2016 2:22:53,No,Male,Duke University,35.9992263,-78.9472089,2019,Economics,0
8/11/2016 3:14:10,No,Male,"University of Illinois, Urbana-Champaign",40.1164204,-88.2433829,2020,Computer Science,7
8/11/2016 5:19:29,No,Female,Washington University in St. Louis,38.6470653,-90.3026346,2019,Undecided,0
8/11/2016 5:49:05,No,Female,"University of Missouri, Saint Louis",38.7101379,-90.3111075,2016,Social Work And Psychology,0
8/11/2016 8:43:59,No,Male,"University of Illinois, Urbana-Champaign",40.1164204,-88.2433829,2017,Computer Engineering,3
8/11/2016 14:44:18,No,Female,University of Illinois College of Medicine,41.8711839,-87.6716754,2019,Medicine,0
8/11/2016 16:39:03,No,Male,Southeast Missouri State University,37.3126443,-89.5310043,2016,Cybersecurity,0
8/11/2016 18:39:39,No,Male,The University of Alabama,33.207199,-87.5482025,2019,Computer Science,0
8/11/2016 18:41:01,No,Male,Purdue University,40.4282261,-86.9144194,2019,Computer Science,0
8/11/2016 19:06:28,No,Male,Northeastern University,42.339348,-71.0881734,2019,Computer Science,0
8/11/2016 21:34:46,No,Male,University of Waterloo,43.4692469,-80.5403143,2020,Computer Science,0
8/11/2016 23:35:48,No,Male,University of Waterloo,43.4692469,-80.5403143,2021,Computer Science,0
8/11/2016 23:36:34,No,Female,Rose-Hulman Institute of Technology,39.4836321,-87.3268569,2020,Computer Science,1
8/12/2016 0:26:29,No,Female,Harvard University,42.3803274,-71.1389101,2019,Computer Science,4
8/12/2016 2:33:48,No,Male,University of South Florida,28.0672631,-82.412069,2017,Computer Science,0
8/12/2016 2:45:13,No,Female,Rice University,29.7205793,-95.396276,2017,Biomedical Engineering,0
8/12/2016 3:52:32,No,Female,Lindenwood University,38.7879137,-90.4991376,2017,Computer Science,0
8/12/2016 4:15:04,No,Male,Massachusetts Institute of Technology,42.359858,-71.0991299,2020,Computer Science,7
8/12/2016 4:24:53,No,Female,Purdue University,40.4282261,-86.9144194,2019,Computer Science,3
8/12/2016 5:00:33,No,Male,Clemson University,34.680476,-82.8391552,2017,Computer Science,0
8/12/2016 15:03:40,No,Male,Princeton University,40.3467174,-74.6568772,2018,Computer Science,1
8/12/2016 15:11:21,No,Female,"University of Illinois, Chicago College of Medicine",41.8711839,-87.6716754,2020,Medicine,0
8/12/2016 16:32:48,No,Female,University of Illinois College of Medicine,41.8711839,-87.6716754,2022,Md,0
8/12/2016 18:25:19,No,Female,University of Waterloo,43.4692469,-80.5403143,2021,Computer Science,0
8/12/2016 18:25:26,No,Female,University of Waterloo,43.4692469,-80.5403143,2021,Computer Science,0
8/12/2016 22:01:37,No,Male,University of Central Florida,28.5968772,-81.203304,2017,Computer Science,1
8/12/2016 22:25:40,No,Male,University of Waterloo,43.4692469,-80.5403143,2020,Computer Science,0
8/12/2016 22:40:45,No,Male,George Mason University,38.8345098,-77.3111156,2019,Cyber Security Engineering,1
8/12/2016 23:10:41,No,Male,University of Iowa,41.659363,-91.5487099,2021,Computer Engineering,1
8/13/2016 1:18:32,No,Male,"University of Illinois, Urbana-Champaign",40.1164204,-88.2433829,2019,Industrial Engineering,2
8/13/2016 3:08:44,No,Male,"University of Illinois, Urbana-Champaign",40.1164204,-88.2433829,2018,Computer Science,2
8/13/2016 16:37:49,No,Male,University of Waterloo,43.4692469,-80.5403143,2020,Biomedical Engineering,2
8/13/2016 16:41:35,No,Male,Monmouth College,40.9127572,-90.6385373,2017,Computer Science,2
8/13/2016 18:12:16,No,Male,University of Waterloo,43.4692469,-80.5403143,2021,Computer Science,1
8/13/2016 18:53:31,No,Male,"University of Illinois, Chicago",41.8733696,-87.650714,2019,Computer Science,5
8/14/2016 1:48:41,No,Male,Georgia Tech,33.771288,-84.392056,2019,Computer Engineering,3
8/14/2016 3:33:47,No,Male,Hunter College,40.7686084,-73.9650501,2019,Computer Science,0
8/14/2016 3:35:08,No,Male,Florida International University,25.7591995,-80.3731296,2016,Computer Science,7
8/14/2016 7:29:38,No,Male,Vanderbilt University,36.1486927,-86.8037597,2019,Computer Science,3
8/14/2016 10:55:22,No,Male,"University of Illinois, Urbana-Champaign",40.1164204,-88.2433829,2018,Computer Engineering,2
8/14/2016 13:34:23,No,Male,Missouri University of Science & Technology,37.9551651,-91.7714605,2020,Computer Science,3
8/14/2016 13:58:48,No,Male,University of Pennsylvania,39.9583587,-75.1953934,2019,Systems Engineering,5
8/14/2016 14:08:16,No,Male,Lafayette College,40.7003093,-75.2079364,2020,Computer Science,5
8/14/2016 14:23:05,No,Male,Florida International University,25.7591995,-80.3731296,2018,Computer Science,5
8/14/2016 14:25:03,No,Male,Florida International University,25.7591995,-80.3731296,2017,Computer Science,2
8/14/2016 14:50:19,No,Male,Florida International University,25.7591995,-80.3731296,2019,Computer Science,0
8/14/2016 18:02:29,No,Male,Florida State University,30.4409616,-84.2906658,2018,Computer Science,4
8/14/2016 18:18:45,No,Male,Florida International University,25.7591995,-80.3731296,2019,Computer Engineering,1
8/14/2016 19:15:06,No,Female,University of Chicago,41.7895697,-87.6009148,2018,Computer Science,1
8/14/2016 22:46:57,No,Male,Georgia State University,33.75,-84.4,2019,Computer Science,3
8/14/2016 23:48:24,No,Male,"University of Texas, El Paso",31.7708544,-106.5046216,2020,Physics,0
8/15/2016 4:16:17,No,Male,Harvard University,42.3803274,-71.1389101,2018,Computer Science,4
8/15/2016 8:13:49,No,Female,Mcmaster University,43.2627435,-79.9177828,2020,Computer Engineering,0
8/15/2016 8:44:20,No,Male,Arizona State University,33.4170364,-111.936463,2020,Electrical Engineering,0
